Order_ID,Product_Category,Product_Price,Discount_Applied,Delivery_Time_Days,Customer_Type,Payment_Method,Customer_Return_Rate,Product_Rating,Returned,seller_id,marketplace_id,order_timestamp
ORD00270,Clothing,3428.98,846.61,3,New,UPI,0.05,2.5,0,S002,M001,2025-10-10
ORD00271,Clothing,637.05,152.78,5,New,COD,0.02,3.5,0,S001,M001,2025-11-13
ORD00272,Footwear,1570.26,231.54,7,New,UPI,0.09,3.6,0,S005,M001,2025-10-05
ORD00273,Grocery,1154.37,89.57,5,Returning,COD,0.03,2.2,1,S006,M002,2025-11-09
ORD00274,Electronics,4937.23,486.46,6,New,COD,0.14,4.7,0,S010,M003,2025-09-15
ORD00275,Electronics,643.17,182.35,6,New,Card,0.21,3.8,1,S009,M003,2025-11-22
ORD00276,Footwear,3048.99,174.81,6,Returning,COD,0.14,3.9,0,S008,M002,2025-10-27
ORD00277,Beauty,473.54,75.01,1,Returning,Wallet,0.2,1.9,0,S009,M003,2025-09-11
ORD00278,Clothing,1862.18,385.98,4,Returning,Card,0.17,3.7,0,S004,M001,2025-10-07
ORD00279,Clothing,2138.44,262.18,4,New,Wallet,0.19,2.8,0,S010,M003,2025-11-06
ORD00280,Footwear,4460.94,1321.34,7,New,Wallet,0.19,2.5,0,S009,M003,2025-11-09
ORD00281,Clothing,1896.51,633.71,2,Returning,COD,0.03,2.7,0,S007,M002,2025-11-12
ORD00282,Beauty,2423.37,679.27,7,New,UPI,0.07,4.5,0,S009,M003,2025-10-13
ORD00283,Grocery,1299.32,314.08,4,New,Wallet,0.22,4.2,1,S008,M002,2025-10-27
ORD00284,Beauty,352.78,103.52,7,New,COD,0.13,4.3,1,S006,M002,2025-09-09
ORD00285,Electronics,1738.02,456.79,1,New,UPI,0.07,2.5,0,S007,M002,2025-10-11
ORD00286,Home,1441.97,484.0,2,New,Wallet,0.1,4.3,0,S008,M002,2025-10-04
ORD00287,Grocery,4167.05,706.34,6,New,Card,0.23,2.6,0,S007,M002,2025-09-16
ORD00288,Beauty,2253.35,709.46,4,Returning,UPI,0.14,4.3,1,S007,M002,2025-10-25
ORD00289,Clothing,1303.65,384.65,6,New,UPI,0.24,4.9,0,S007,M002,2025-10-28
ORD00290,Electronics,2539.9,555.4,6,New,Wallet,0.22,3.5,0,S001,M001,2025-09-03
ORD00291,Clothing,3824.08,195.71,2,New,COD,0.21,1.3,1,S009,M003,2025-09-11
ORD00292,Clothing,3497.76,630.7,4,Returning,Wallet,0.03,4.9,0,S006,M002,2025-09-20
ORD00293,Grocery,2280.05,609.85,5,New,Wallet,0.17,3.6,0,S009,M003,2025-09-13
ORD00294,Home,1017.69,89.61,3,Returning,Card,0.19,4.8,0,S010,M003,2025-10-12
ORD00295,Beauty,1397.34,82.61,1,Returning,COD,0.03,1.6,0,S009,M003,2025-11-18
ORD00296,Beauty,4198.75,1314.79,2,Returning,UPI,0.22,4.4,0,S006,M002,2025-11-18
ORD00297,Home,302.05,82.22,7,Returning,Card,0.04,1.8,0,S006,M002,2025-11-17
ORD00298,Beauty,3908.13,1013.47,5,New,Card,0.19,4.9,0,S009,M003,2025-10-03
ORD00299,Clothing,3557.95,244.75,6,Returning,Wallet,0.09,1.6,0,S007,M002,2025-09-24
ORD00300,Clothing,3838.38,889.71,2,New,COD,0.19,1.7,0,S009,M003,2025-09-24
ORD00301,Footwear,400.62,48.78,7,Returning,UPI,0.16,4.9,0,S009,M003,2025-10-15
ORD00302,Electronics,4056.15,987.69,5,Returning,Card,0.14,4.3,0,S010,M003,2025-10-15
ORD00303,Grocery,3144.17,202.95,5,New,COD,0.13,4.0,0,S010,M003,2025-11-22
ORD00304,Electronics,1480.79,248.0,2,New,Card,0.21,2.0,0,S009,M003,2025-11-22
ORD00305,Electronics,2213.47,271.22,2,New,UPI,0.06,4.7,0,S008,M002,2025-10-27
ORD00306,Home,352.31,25.54,4,Returning,UPI,0.2,2.8,0,S008,M002,2025-11-10
ORD00307,Electronics,1854.64,597.61,3,New,COD,0.15,3.8,0,S009,M003,2025-10-11
ORD00308,Home,3875.44,892.91,1,Returning,Card,0.18,3.2,0,S005,M001,2025-09-16
ORD00309,Footwear,3366.78,623.86,6,Returning,UPI,0.19,1.2,0,S002,M001,2025-09-01
ORD00310,Home,2506.92,280.71,4,Returning,COD,0.18,4.2,0,S008,M002,2025-10-28
ORD00311,Home,1676.61,296.26,6,New,COD,0.23,4.8,0,S005,M001,2025-11-24
ORD00312,Electronics,4114.77,453.62,4,New,Wallet,0.12,1.7,0,S009,M003,2025-11-10
ORD00313,Beauty,4069.16,319.62,5,Returning,UPI,0.21,4.5,1,S009,M003,2025-09-15
ORD00314,Electronics,4306.79,672.69,5,New,Card,0.25,4.8,0,S002,M001,2025-09-14
ORD00315,Clothing,499.74,96.76,5,New,Wallet,0.17,3.5,0,S006,M002,2025-10-13
ORD00316,Clothing,1156.0,350.91,5,New,UPI,0.18,2.8,0,S009,M003,2025-10-31
ORD00317,Home,3876.59,633.5,3,New,COD,0.06,4.2,0,S008,M002,2025-10-12
ORD00318,Electronics,4707.9,393.32,5,New,COD,0.15,1.5,0,S007,M002,2025-11-14
ORD00319,Grocery,3192.32,526.63,5,Returning,Card,0.04,1.2,0,S005,M001,2025-11-23
ORD00320,Grocery,1495.97,333.64,2,New,Wallet,0.15,3.4,0,S006,M002,2025-10-16
ORD00321,Home,1214.86,319.87,5,Returning,UPI,0.08,3.3,1,S007,M002,2025-09-15
ORD00322,Home,4626.08,892.87,1,New,Wallet,0.15,3.6,0,S002,M001,2025-09-25
ORD00323,Grocery,3227.64,1108.96,3,Returning,Card,0.17,3.9,1,S008,M002,2025-10-23
ORD00324,Clothing,4796.76,256.65,5,New,COD,0.25,3.6,0,S007,M002,2025-11-25
ORD00325,Footwear,3773.72,275.47,6,Returning,Card,0.14,2.2,0,S002,M001,2025-11-15
ORD00326,Beauty,630.3,136.53,3,Returning,UPI,0.02,4.5,0,S006,M002,2025-10-19
ORD00327,Beauty,4619.44,477.25,7,Returning,Card,0.13,3.0,0,S009,M003,2025-11-23
ORD00328,Electronics,1673.17,507.2,4,New,Card,0.06,4.9,1,S009,M003,2025-10-15
ORD00329,Beauty,4170.3,1214.24,5,New,UPI,0.23,3.4,1,S007,M002,2025-09-17
ORD00330,Electronics,1783.26,450.39,1,Returning,Wallet,0.07,3.4,1,S005,M001,2025-11-01
ORD00331,Grocery,1996.7,636.42,3,Returning,Card,0.07,3.2,0,S007,M002,2025-11-12
ORD00332,Electronics,3384.83,503.88,1,Returning,Wallet,0.03,2.9,0,S004,M001,2025-09-13
ORD00333,Home,3426.49,461.9,6,New,UPI,0.16,1.9,0,S010,M003,2025-09-17
ORD00334,Grocery,3123.82,216.2,3,Returning,COD,0.07,1.4,0,S010,M003,2025-10-08
ORD00335,Electronics,4687.01,1265.39,1,New,Wallet,0.17,3.2,1,S006,M002,2025-11-07
ORD00336,Clothing,3237.9,720.79,4,New,Card,0.1,2.6,0,S004,M001,2025-09-25
ORD00337,Clothing,4267.96,1063.35,3,New,Wallet,0.02,3.5,0,S004,M001,2025-10-24
ORD00338,Grocery,2095.46,155.68,7,Returning,Wallet,0.03,4.7,0,S001,M001,2025-09-02
ORD00339,Grocery,1267.34,414.55,1,Returning,UPI,0.18,4.5,0,S010,M003,2025-10-19
ORD00340,Beauty,1885.91,270.89,3,Returning,Wallet,0.22,3.5,0,S009,M003,2025-11-22
ORD00341,Clothing,2887.18,272.91,1,Returning,UPI,0.06,3.4,0,S010,M003,2025-10-13
ORD00342,Grocery,1250.48,405.61,4,New,COD,0.09,3.9,0,S008,M002,2025-11-12
ORD00343,Beauty,4511.27,494.91,6,New,COD,0.18,2.9,0,S001,M001,2025-09-29
ORD00344,Grocery,4638.41,1512.33,4,New,Card,0.17,4.0,0,S002,M001,2025-09-29
ORD00345,Beauty,2228.84,458.24,6,New,Wallet,0.09,1.7,1,S007,M002,2025-11-20
ORD00346,Electronics,1254.25,277.32,3,New,COD,0.18,1.8,0,S004,M001,2025-10-22
ORD00347,Footwear,4811.26,700.22,2,Returning,Card,0.07,4.9,0,S005,M001,2025-09-25
ORD00348,Grocery,3908.07,388.49,7,New,COD,0.18,4.6,0,S006,M002,2025-10-09
ORD00349,Electronics,1189.92,111.1,4,Returning,UPI,0.1,4.4,1,S009,M003,2025-10-21
ORD00350,Footwear,4564.66,1159.64,7,Returning,COD,0.15,2.0,0,S006,M002,2025-11-21
ORD00351,Clothing,1624.21,263.17,2,Returning,Card,0.19,3.8,0,S009,M003,2025-10-23
ORD00352,Footwear,2361.21,367.79,6,Returning,Wallet,0.05,3.6,0,S006,M002,2025-11-09
ORD00353,Footwear,1894.83,189.38,1,Returning,UPI,0.04,3.8,0,S006,M002,2025-09-30
ORD00354,Home,3987.46,621.01,7,Returning,Card,0.06,2.8,0,S009,M003,2025-09-10
ORD00355,Electronics,223.35,18.61,1,Returning,COD,0.11,1.8,0,S004,M001,2025-08-30
ORD00356,Clothing,3470.89,421.64,7,New,Card,0.2,3.7,0,S005,M001,2025-11-15
ORD00357,Electronics,551.69,98.88,2,New,UPI,0.11,1.7,0,S005,M001,2025-10-02
ORD00358,Grocery,1108.2,193.09,7,New,UPI,0.08,4.5,0,S006,M002,2025-10-07
ORD00359,Clothing,3236.81,420.41,2,New,COD,0.21,2.0,0,S010,M003,2025-11-26
ORD00360,Clothing,4304.27,1014.35,1,Returning,UPI,0.18,1.2,0,S007,M002,2025-09-18
ORD00361,Home,2915.48,783.23,4,Returning,Wallet,0.16,4.1,0,S006,M002,2025-11-20
ORD00362,Electronics,3718.42,692.6,3,Returning,Wallet,0.22,4.0,1,S004,M001,2025-09-28
ORD00363,Electronics,1652.3,84.47,7,Returning,Wallet,0.24,3.1,0,S007,M002,2025-09-09
ORD00364,Home,3423.97,848.86,7,Returning,UPI,0.22,1.6,0,S009,M003,2025-10-01
ORD00365,Electronics,1628.51,311.98,4,Returning,Wallet,0.09,3.2,0,S010,M003,2025-11-22
ORD00366,Grocery,1333.83,355.04,1,Returning,COD,0.12,2.5,1,S005,M001,2025-11-18
ORD00367,Grocery,3150.34,549.74,3,Returning,COD,0.17,4.4,0,S003,M001,2025-10-03
ORD00368,Grocery,1006.26,287.24,3,New,COD,0.16,4.3,0,S002,M001,2025-09-05
ORD00369,Clothing,2344.57,265.3,1,Returning,UPI,0.1,4.5,0,S007,M002,2025-11-07
ORD00370,Beauty,2686.4,422.36,7,New,UPI,0.16,4.1,1,S001,M001,2025-10-03
ORD00371,Beauty,1688.87,215.32,3,Returning,COD,0.18,3.6,1,S006,M002,2025-11-23
ORD00372,Footwear,1434.87,164.78,7,Returning,COD,0.12,2.6,0,S006,M002,2025-11-06
ORD00373,Beauty,3373.69,805.03,7,Returning,COD,0.06,3.5,1,S007,M002,2025-09-20
ORD00374,Grocery,3447.49,215.76,5,New,Card,0.06,1.8,0,S007,M002,2025-10-05
ORD00375,Grocery,696.46,111.01,6,Returning,Card,0.24,3.9,0,S009,M003,2025-09-10
ORD00376,Beauty,1023.9,72.22,3,New,COD,0.13,2.3,0,S009,M003,2025-11-21
ORD00377,Home,1949.7,416.79,6,New,Card,0.18,1.8,0,S002,M001,2025-09-04
ORD00378,Footwear,3978.59,420.29,7,New,Card,0.17,4.4,0,S006,M002,2025-09-19
ORD00379,Electronics,1843.33,525.39,6,New,Card,0.19,4.0,0,S003,M001,2025-10-27
ORD00380,Home,2004.59,230.11,4,New,Wallet,0.22,2.6,1,S007,M002,2025-10-03
ORD00381,Footwear,2526.72,504.05,1,New,UPI,0.01,3.5,0,S002,M001,2025-11-12
ORD00382,Home,1114.96,234.47,4,Returning,Card,0.1,3.7,0,S005,M001,2025-11-11
ORD00383,Home,2845.34,990.08,6,New,UPI,0.1,1.2,0,S009,M003,2025-11-22
ORD00384,Clothing,3908.95,501.14,6,New,COD,0.18,2.3,0,S006,M002,2025-10-10
ORD00385,Home,2411.25,744.65,6,New,COD,0.15,3.2,0,S005,M001,2025-09-06
ORD00386,Footwear,4256.22,1221.53,2,Returning,UPI,0.17,2.5,1,S005,M001,2025-10-19
ORD00387,Beauty,1542.91,200.3,6,Returning,COD,0.17,1.3,0,S003,M001,2025-09-29
ORD00388,Beauty,3347.55,662.94,5,New,Card,0.15,1.7,0,S007,M002,2025-11-09
ORD00389,Grocery,259.65,73.29,4,New,COD,0.18,3.0,0,S007,M002,2025-11-03
ORD00390,Footwear,3821.46,1183.48,3,Returning,Wallet,0.06,2.5,0,S005,M001,2025-09-01
ORD00391,Beauty,2733.65,522.95,5,Returning,UPI,0.2,2.3,0,S003,M001,2025-11-08
ORD00392,Clothing,3828.57,662.78,1,New,COD,0.19,1.5,0,S001,M001,2025-09-20
ORD00393,Footwear,1228.34,175.91,3,Returning,Wallet,0.03,3.2,0,S005,M001,2025-10-26
ORD00394,Electronics,1339.66,183.24,5,Returning,UPI,0.24,1.1,0,S009,M003,2025-09-14
ORD00395,Clothing,2128.21,517.13,4,New,COD,0.05,1.2,0,S001,M001,2025-09-26
ORD00396,Home,2039.5,337.95,5,New,Wallet,0.03,3.9,0,S009,M003,2025-09-24
ORD00397,Home,357.09,110.54,6,Returning,Wallet,0.2,1.7,1,S010,M003,2025-09-09
ORD00398,Home,3442.02,254.43,1,New,COD,0.22,2.6,0,S006,M002,2025-11-27
ORD00399,Beauty,2455.32,787.48,7,Returning,COD,0.04,1.9,1,S006,M002,2025-10-02
ORD00400,Grocery,4760.66,873.2,3,Returning,Wallet,0.13,4.2,0,S009,M003,2025-09-05
ORD00401,Grocery,2828.27,540.97,5,Returning,Card,0.23,4.8,1,S010,M003,2025-10-08
ORD00402,Footwear,4886.93,1630.95,2,New,Card,0.04,1.9,0,S009,M003,2025-09-16
ORD00403,Clothing,285.33,24.18,6,Returning,Card,0.09,4.6,0,S009,M003,2025-11-21
ORD00404,Clothing,2666.99,454.02,4,New,UPI,0.07,4.2,0,S005,M001,2025-11-02
ORD00405,Footwear,4753.46,407.34,4,New,UPI,0.23,4.4,0,S009,M003,2025-10-29
ORD00406,Grocery,1379.77,98.88,4,New,COD,0.12,2.6,0,S008,M002,2025-09-03
ORD00407,Home,1749.78,207.09,3,New,UPI,0.23,4.4,1,S003,M001,2025-09-22
ORD00408,Electronics,4406.89,1252.06,2,Returning,Card,0.2,2.5,0,S006,M002,2025-10-30
ORD00409,Footwear,2957.59,460.51,3,New,Wallet,0.2,3.1,0,S006,M002,2025-11-16
ORD00410,Electronics,3336.01,1060.22,5,Returning,Card,0.15,4.4,1,S003,M001,2025-10-03
ORD00411,Home,210.75,37.84,7,New,UPI,0.12,3.8,1,S009,M003,2025-11-11
ORD00412,Clothing,1320.75,351.57,5,Returning,COD,0.12,1.7,0,S010,M003,2025-09-18
ORD00413,Footwear,2374.62,344.62,1,Returning,COD,0.12,4.3,0,S009,M003,2025-09-20
ORD00414,Clothing,248.28,63.78,6,New,COD,0.18,1.3,0,S005,M001,2025-10-23
ORD00415,Beauty,341.65,67.4,7,New,Card,0.09,2.9,0,S009,M003,2025-11-26
ORD00416,Footwear,2516.53,497.55,1,Returning,UPI,0.12,2.6,0,S006,M002,2025-11-14
ORD00417,Home,387.32,85.05,3,Returning,Wallet,0.1,1.2,0,S002,M001,2025-09-20
ORD00418,Home,3400.07,431.19,2,New,Card,0.19,3.2,1,S007,M002,2025-10-31
ORD00419,Clothing,4819.87,827.01,1,New,UPI,0.2,2.9,0,S010,M003,2025-09-29
ORD00420,Home,4463.38,407.64,3,Returning,COD,0.22,1.8,0,S009,M003,2025-11-17
ORD00421,Beauty,519.6,127.18,7,New,Card,0.02,1.1,1,S004,M001,2025-11-07
ORD00422,Home,2874.84,722.84,3,New,COD,0.19,1.1,0,S002,M001,2025-09-12
ORD00423,Grocery,3029.55,544.36,5,Returning,Card,0.2,3.8,1,S010,M003,2025-10-31
ORD00424,Home,4302.52,765.79,6,New,Card,0.11,4.4,0,S004,M001,2025-11-21
ORD00425,Footwear,3562.59,424.84,4,New,UPI,0.16,3.9,0,S002,M001,2025-10-22
ORD00426,Footwear,1918.46,492.66,7,Returning,UPI,0.1,2.1,0,S006,M002,2025-10-04
ORD00427,Home,4807.36,1572.75,6,Returning,Wallet,0.14,1.4,1,S002,M001,2025-10-23
ORD00428,Beauty,477.13,34.55,3,New,Card,0.12,4.6,1,S005,M001,2025-09-23
ORD00429,Electronics,3708.38,1240.33,7,Returning,UPI,0.21,1.3,1,S010,M003,2025-11-16
ORD00430,Footwear,331.61,109.77,2,Returning,Card,0.03,2.0,0,S005,M001,2025-10-18
ORD00431,Clothing,4995.02,356.0,7,New,UPI,0.23,4.3,1,S002,M001,2025-10-06
ORD00432,Clothing,2772.53,937.15,5,New,UPI,0.03,4.1,0,S010,M003,2025-10-27
ORD00433,Grocery,1808.81,459.83,2,Returning,Card,0.07,1.1,0,S006,M002,2025-10-04
ORD00434,Beauty,4859.81,1123.24,3,Returning,Wallet,0.01,5.0,0,S008,M002,2025-10-25
ORD00435,Clothing,4460.88,1062.54,2,New,Card,0.02,4.4,1,S003,M001,2025-10-22
ORD00436,Grocery,3028.0,637.34,6,New,UPI,0.03,1.5,0,S006,M002,2025-11-18
ORD00437,Beauty,2236.91,124.13,5,New,Wallet,0.17,4.4,0,S002,M001,2025-11-05
ORD00438,Footwear,2669.4,227.72,5,Returning,Wallet,0.1,2.1,0,S010,M003,2025-11-17
ORD00439,Electronics,325.29,43.51,4,New,Card,0.03,2.3,0,S010,M003,2025-10-16
ORD00440,Clothing,925.72,250.25,4,Returning,COD,0.08,1.4,0,S006,M002,2025-11-04
ORD00441,Beauty,1305.29,311.96,3,New,Wallet,0.25,3.8,1,S006,M002,2025-09-27
ORD00442,Grocery,3184.35,170.54,7,New,Card,0.15,1.9,1,S010,M003,2025-11-25
ORD00443,Home,1407.17,315.51,6,New,Card,0.08,4.0,0,S006,M002,2025-10-15
ORD00444,Clothing,673.53,232.72,3,Returning,Wallet,0.02,3.1,0,S009,M003,2025-11-13
ORD00445,Home,425.68,67.54,3,Returning,Card,0.06,1.7,0,S004,M001,2025-10-08
ORD00446,Footwear,1769.55,349.66,4,New,COD,0.1,1.2,0,S008,M002,2025-11-04
ORD00447,Beauty,3086.05,208.41,1,Returning,COD,0.15,1.2,0,S010,M003,2025-10-12
ORD00448,Home,565.68,101.35,2,New,UPI,0.18,1.7,1,S009,M003,2025-10-14
ORD00449,Clothing,2936.17,461.53,5,New,Wallet,0.11,3.8,0,S009,M003,2025-10-05
ORD00450,Beauty,2903.69,382.02,5,New,UPI,0.13,2.4,0,S006,M002,2025-11-07
ORD00451,Electronics,1656.25,86.53,7,Returning,Wallet,0.11,3.0,0,S008,M002,2025-10-20
ORD00452,Grocery,4237.39,322.12,5,New,UPI,0.24,3.4,0,S004,M001,2025-10-02
ORD00453,Electronics,3621.35,928.92,6,Returning,COD,0.02,3.4,1,S006,M002,2025-11-22
ORD00454,Footwear,3910.91,324.71,5,New,UPI,0.15,1.0,1,S003,M001,2025-11-27
ORD00455,Electronics,4433.26,366.59,2,Returning,Wallet,0.06,1.9,1,S009,M003,2025-10-10
ORD00456,Beauty,384.79,98.31,1,New,Wallet,0.15,3.8,0,S009,M003,2025-11-16
ORD00457,Beauty,2701.42,805.09,1,Returning,Card,0.21,4.2,0,S008,M002,2025-09-19
ORD00458,Footwear,2320.06,545.5,1,Returning,UPI,0.25,1.1,0,S001,M001,2025-11-23
ORD00459,Beauty,974.42,246.85,4,Returning,COD,0.08,3.5,0,S010,M003,2025-11-20
ORD00460,Home,4547.58,1483.09,4,New,UPI,0.25,1.6,0,S010,M003,2025-11-13
ORD00461,Beauty,2938.29,640.55,2,New,Wallet,0.24,4.3,0,S009,M003,2025-09-13
ORD00462,Electronics,3490.7,856.52,3,New,Wallet,0.17,2.6,0,S002,M001,2025-10-31
ORD00463,Grocery,1617.87,468.03,3,Returning,Wallet,0.03,4.4,0,S010,M003,2025-11-17
ORD00464,Home,1804.41,577.41,2,Returning,COD,0.22,4.5,0,S010,M003,2025-10-28
ORD00465,Beauty,4200.1,1296.68,5,New,COD,0.15,2.3,1,S010,M003,2025-09-06
ORD00466,Electronics,4109.09,852.56,5,New,COD,0.04,3.6,0,S004,M001,2025-09-17
ORD00467,Beauty,4736.21,469.82,2,Returning,Card,0.02,1.5,0,S003,M001,2025-09-13
ORD00468,Grocery,3636.01,320.96,4,Returning,COD,0.15,3.2,1,S007,M002,2025-11-01
ORD00469,Home,4441.56,1042.09,5,Returning,Wallet,0.02,4.9,1,S009,M003,2025-11-02
ORD00470,Beauty,3108.89,522.18,7,New,Card,0.21,1.2,0,S006,M002,2025-09-17
ORD00471,Footwear,4899.56,757.16,5,New,UPI,0.06,4.8,0,S009,M003,2025-09-18
ORD00472,Grocery,795.11,130.4,5,Returning,COD,0.19,4.3,0,S001,M001,2025-11-07
ORD00473,Grocery,853.93,164.15,2,New,COD,0.15,3.3,1,S001,M001,2025-09-08
ORD00474,Beauty,4328.84,1069.6,3,Returning,COD,0.24,2.1,1,S009,M003,2025-10-30
ORD00475,Home,3212.99,647.33,3,New,Wallet,0.03,3.5,1,S006,M002,2025-10-18
ORD00476,Electronics,3645.12,925.39,1,Returning,Card,0.24,3.3,0,S001,M001,2025-11-18
ORD00477,Clothing,3026.78,244.08,5,Returning,Wallet,0.18,4.6,0,S007,M002,2025-09-08
ORD00478,Clothing,1813.55,558.01,1,Returning,UPI,0.11,1.5,0,S007,M002,2025-10-01
ORD00479,Home,958.04,140.4,5,Returning,UPI,0.06,4.3,0,S009,M003,2025-09-13
ORD00480,Home,3912.3,725.49,6,New,COD,0.14,3.7,0,S001,M001,2025-10-16
ORD00481,Beauty,3842.75,628.31,1,New,Wallet,0.19,4.6,0,S009,M003,2025-11-08
ORD00482,Beauty,928.09,324.24,1,New,UPI,0.22,1.7,0,S004,M001,2025-10-23
ORD00483,Electronics,1116.64,291.85,4,Returning,Card,0.11,1.0,0,S003,M001,2025-11-12
ORD00484,Grocery,3712.6,592.98,5,Returning,Wallet,0.22,4.4,0,S009,M003,2025-11-02
ORD00485,Home,1590.6,420.56,6,Returning,UPI,0.07,2.4,0,S006,M002,2025-10-23
ORD00486,Footwear,4918.37,472.77,7,New,UPI,0.13,5.0,0,S009,M003,2025-11-21
ORD00487,Electronics,1645.51,505.11,1,Returning,Card,0.19,4.7,0,S006,M002,2025-10-19
ORD00488,Grocery,4999.9,1553.91,1,New,Wallet,0.2,1.1,0,S010,M003,2025-11-11
ORD00489,Home,3355.56,376.08,3,New,UPI,0.19,2.5,0,S004,M001,2025-11-25
ORD00490,Home,3213.05,1047.33,6,New,Card,0.19,4.7,1,S010,M003,2025-11-01
ORD00491,Home,3682.07,1285.47,2,Returning,UPI,0.05,2.7,0,S002,M001,2025-09-04
ORD00492,Home,4448.67,805.65,1,New,Wallet,0.1,2.2,0,S010,M003,2025-09-12
ORD00493,Grocery,1465.51,308.03,7,New,Card,0.04,1.6,0,S009,M003,2025-10-28
ORD00494,Footwear,3563.34,1024.38,1,New,COD,0.18,3.8,0,S008,M002,2025-11-13
ORD00495,Clothing,400.59,99.35,3,New,Wallet,0.1,4.5,0,S004,M001,2025-09-14
ORD00496,Clothing,243.18,18.5,3,New,COD,0.12,3.6,0,S010,M003,2025-10-15
ORD00497,Beauty,508.38,87.78,3,Returning,COD,0.01,2.9,0,S010,M003,2025-10-12
ORD00498,Grocery,4378.23,864.5,5,New,Wallet,0.07,3.5,0,S002,M001,2025-11-24
ORD00499,Clothing,2697.94,934.42,3,Returning,Card,0.04,1.2,0,S006,M002,2025-11-03
ORD00500,Clothing,350.05,86.53,3,Returning,Wallet,0.22,2.9,0,S010,M003,2025-09-27
ORD00501,Grocery,1165.45,287.41,7,New,UPI,0.14,2.4,0,S003,M001,2025-09-10
ORD00502,Clothing,2817.7,486.97,3,New,COD,0.02,3.8,0,S008,M002,2025-10-13
ORD00503,Beauty,3885.99,591.8,5,Returning,UPI,0.2,3.5,0,S002,M001,2025-11-18
ORD00504,Electronics,4977.9,1677.55,4,Returning,UPI,0.08,3.5,0,S005,M001,2025-11-19
ORD00505,Footwear,366.33,92.81,2,New,COD,0.05,3.4,0,S008,M002,2025-10-15
ORD00506,Home,3171.32,348.98,6,Returning,COD,0.05,3.3,1,S007,M002,2025-09-15
ORD00507,Home,3088.19,981.02,4,New,UPI,0.05,3.9,0,S008,M002,2025-10-09
ORD00508,Grocery,2272.51,641.62,1,Returning,Card,0.1,3.9,1,S006,M002,2025-10-22
ORD00509,Grocery,4827.38,1390.58,2,New,UPI,0.18,3.2,0,S006,M002,2025-09-18
ORD00510,Footwear,3970.71,927.2,6,New,UPI,0.12,4.1,0,S010,M003,2025-11-19
ORD00511,Footwear,4560.9,1325.88,3,New,Wallet,0.19,5.0,0,S003,M001,2025-09-06
ORD00512,Grocery,3499.31,385.96,4,Returning,UPI,0.22,1.8,0,S007,M002,2025-09-29
ORD00513,Footwear,267.9,51.67,7,New,UPI,0.05,3.7,0,S010,M003,2025-10-29
ORD00514,Beauty,3854.98,795.3,2,Returning,Card,0.03,3.8,0,S009,M003,2025-11-20
ORD00515,Beauty,913.24,219.96,4,Returning,UPI,0.02,2.2,0,S002,M001,2025-10-06
ORD00516,Home,2916.39,164.66,3,Returning,COD,0.03,3.6,0,S009,M003,2025-10-24
ORD00517,Footwear,1674.53,407.77,6,New,UPI,0.06,4.2,1,S005,M001,2025-10-20
ORD00518,Electronics,4429.28,624.26,1,Returning,Wallet,0.18,2.6,0,S006,M002,2025-11-04
ORD00519,Home,1443.45,265.11,2,Returning,Card,0.1,3.3,0,S003,M001,2025-09-09
ORD00520,Clothing,2471.97,729.2,2,Returning,UPI,0.18,2.3,0,S009,M003,2025-11-19
ORD00521,Footwear,4807.3,1104.94,1,Returning,Card,0.13,5.0,1,S004,M001,2025-11-17
ORD00522,Beauty,4028.15,772.78,3,New,Wallet,0.13,4.1,0,S008,M002,2025-11-14
ORD00523,Beauty,2748.28,594.52,5,Returning,UPI,0.06,1.9,0,S010,M003,2025-11-02
ORD00524,Clothing,4633.9,919.3,6,Returning,Wallet,0.15,2.0,1,S008,M002,2025-09-09
ORD00525,Beauty,2394.09,212.38,5,New,UPI,0.23,3.9,0,S010,M003,2025-11-09
ORD00526,Footwear,2302.49,501.81,7,New,COD,0.17,3.2,0,S007,M002,2025-10-19
ORD00527,Home,1317.55,70.86,1,New,Wallet,0.05,4.2,0,S006,M002,2025-11-05
ORD00528,Footwear,2927.42,682.56,4,New,COD,0.14,3.8,0,S008,M002,2025-11-15
ORD00529,Clothing,3001.49,302.77,2,New,COD,0.23,4.2,0,S005,M001,2025-11-21
ORD00530,Beauty,3093.86,946.63,4,New,UPI,0.16,3.2,1,S009,M003,2025-09-19
ORD00531,Grocery,1604.75,538.11,6,Returning,Wallet,0.23,3.4,0,S005,M001,2025-10-04
ORD00532,Clothing,255.41,55.84,2,Returning,Wallet,0.03,2.2,0,S008,M002,2025-11-11
ORD00533,Electronics,3699.38,259.12,5,New,Wallet,0.07,4.4,1,S010,M003,2025-11-15
ORD00534,Footwear,3258.52,810.52,6,New,COD,0.1,4.8,0,S006,M002,2025-10-11
ORD00535,Electronics,3112.78,615.84,7,New,UPI,0.07,1.4,0,S005,M001,2025-11-27
ORD00536,Grocery,3342.01,1155.69,2,New,COD,0.1,3.6,0,S002,M001,2025-09-27
ORD00537,Grocery,4046.37,915.85,2,New,UPI,0.22,2.0,0,S008,M002,2025-09-28
ORD00538,Home,3637.9,1236.62,3,New,COD,0.09,3.2,0,S008,M002,2025-11-17
ORD00539,Home,2175.03,526.65,4,Returning,COD,0.2,3.2,0,S008,M002,2025-09-14
ORD00540,Electronics,4264.6,1295.97,5,New,COD,0.08,1.0,0,S009,M003,2025-10-23
